record_id,show_no,horse,horse_display,barn_name,tag,active
recJRQhx8aHH6mW4q,14907,Caans Navy Blues,Caans Navy Blues,,,1
recJTZoUeteSbNHJv,14907,Getthe Muny Bernie,Getthe Muny Bernie,,,1
recJVg3nk3gtSYaoh,14907,Kennedy,Kennedy,,,1
recJX8hecWzDKLwX6,14907,Checkmate,Checkmate,,,1
recJZ3UqYKN7EYxcf,14907,Danilo Khr,Danilo Khr,,,1
recJbpiYaBN0FyfXQ,14907,Amaro,Amaro,,,1
recJhhRnyFYOTSoPm,14907,Harley De Youguette,Harley De Youguette,,,1
recJmFTzxdJjOLIDx,14907,Genius De Rance,Genius De Rance,,,1
recJq5Qel4UwuM65W,14907,Cabana Boy,Cabana Boy,,,1
recJyCrUlzOgSUcr5,14907,Quasar De Medi,Quasar De Medi,,,1
recK2MOfvbDLsYgF3,14907,Douglas,Douglas,,,1
recK70cODGeU34vad,14907,Oa Uno Mas Cerveza,Oa Uno Mas Cerveza,,,1
recK7HuwvnCExHclP,14907,Lightning Pj,Lightning Pj,,,1
recK8Cx4IgRHsFiPG,14907,Smooth Sailing,Smooth Sailing,,,1
recKE5MgJIcemJBBK,14907,Balou's Captain,Balou's Captain,,,1
recKPV9B8S9SpfoSf,14907,Voyou De Tiji Z,Voyou De Tiji Z,,,1
recKPwMo65WuklKYc,14907,Guibet P,Guibet P,,,1
recKSEESfOjL9QBV5,14907,Cookie Z,Cookie Z,,,1
recKSrRKaIkM2EvzH,14907,Jasmin De L’abbaye,Jasmin De L’abbaye,,,1
recKSwzb931OSIE2J,14907,Levano,Levano,,,1
recKf2iviypuesPFP,14907,Obora’s Sandman,Obora’s Sandman,,,1
recKgbUJtVxZpLUkL,14907,Lady Roxy,Lady Roxy,,,1
recKk2sgwiW0v70cR,14907,Cartoon Sd Z,Cartoon,Cartoon,,1
recKlZ3FPc3vEr5AR,14907,Joaquin Daloubet,Joaquin Daloubet,,,1
recKp9tNitqO9Eslf,14907,Dream Boat,Dream Boat,,,1
recKrZPlpWjBkk4xk,14907,Cotentin Des Roques,Cotentin Des Roques,,,1
recKsKbcYKcRdmK7X,14907,Hercules,Hercules,,,1
recKtsuwLGpqqjPXe,14907,Dodicci,Dottie,Dottie,,1
recKtvM0TTe4beUJy,14907,Toussant,Toussant,,,1
recKwNe2RY4I0QT0f,14907,Iron Rock,Iron Rock,,,1
recKxLdINw32R5wt4,14907,Kingston,Kingston,,,1
recKzDZNnajztetMV,14907,High Time,High Time,,,1
recL78zo5CXGrUV0s,14907,As You Are,As You Are,,,1
recL7BjnccTJbLaxF,14907,Watchusayin,Watchusayin,,,1
recL88Bbs4q2A0mt8,14907,Main Squeeze,Main Squeeze,,,1
recL9EZdGQk2oSxYz,14907,Indianapolis,Indianapolis,,,1
recL9s2dmd5f6zb7Z,14907,Comeback De La Manade,Comeback De La Manade,,,1
recL9tIAr3W6lEa7m,14907,S&l Protector,S&l Protector,,,1
recLAN1YCprctnFUq,14907,Tillman,Tillman,,,1
recLFC3oXN6C15kPh,14907,Legacy Rs,Legacy Rs,,,1
recLNnmL9i2bqIPdm,14907,Orindus W,Orindus W,,,1
recLVfTqAUfqSa8cw,14907,Snap Chat,Snap Chat,,,1
recLXYgdhRzs0rEdm,14907,Metallica,Metallica,,,1
recLbks7O1PMaT47C,14907,City Of Angels,City Of Angels,,,1
recLeGBqAs55jNXEC,14907,All Class,All Class,,,1
recLierzXmARsRhOF,14907,Paseana,Paseana,,,1
recLiplT5iysXRSiV,14907,La India Catania,La India Catania,,,1
recLj4UDBywdJC7LQ,14907,Enzo Ferrari,Enzo Ferrari,,,1
recLj5EaBtHWkjsa2,14907,L.v. Valdrumer,L.v. Valdrumer,,,1
recLu7bJoBjTCyslm,14907,Elusive,Elusive,,,1
recLwMDICqwy0PnEc,14907,Cassaderra Na,Cassaderra Na,,,1
recLy0joj26tclrr2,14907,Ledoux,Ledoux,,,1
recM5N0CztIrnQiSg,14907,Salt Spring,Salt Spring,,,1
recMAuWjmb6Ae7iB7,14907,Karma,Karma,,,1
recMBJpS89PotblOn,14907,TENOR VAN'T KLAVERTJE VIER,Shrek,Shrek,,1
recMCnJ5J4qhgZ3iq,14907,Colmans Blue,Colmans Blue,,,1
recMEa7UtJl2MPmiG,14907,Kereen Cobra,Kereen Cobra,,,1
recMIFmIw1cNfOL2T,14907,Avalanche,Avalanche,,,1
recMIT3uYfio9vRzJ,14907,Freeman,Freeman,,,1
recMLDHtQ10Ghfjmx,14907,Fireball,Fireball,,,1
recMON4SobKvvFQ31,14907,Darc Vader,Darc Vader,,,1
recMRUv1KUA8IsQEy,14907,Fort Knox,Knox,Knox,,1
recMUmnQNuijsAcR7,14907,Game Day,Game Day,,,1
recMUv5LPHiKQF8o6,14907,Odilon,Odilon,,,1
recMVkLjYDUFTElr1,14907,Cimbura,Cimbura,,,1
recMWdp7zaE1i2Gzl,14907,Maiki,Maiki,Maiki,,1
recMeCRZGKxfjGSeW,14907,Ciemusic Z,Ciemusic Z,,,1
recMfywBbZte9vRS3,14907,Cash The First Des Rosiers Z,Cash The First Des Rosiers Z,,,1
recMgRUiYRSnoC7GQ,14907,Pop Tart,Pop Tart,,,1
recMhgwi3o4wKYxBv,14907,Nexstar-Lh,Nexstar-Lh,,,1
recMi4Gk4sjKerTep,14907,Gigi Top 2,Gigi Top 2,,,1
recMjB7oPDo8BDfWU,14907,Ezin Rk,Ezin Rk,,,1
recMmwA2xAw6AoAk9,14907,Joylon Gb,Joylon Gb,,,1
recMqlWtQtBhqCq9V,14907,Dolittle 32,Dolittle 32,,,1
recN0KbIk9NtyLdiP,14907,GOLD COIN,GOLD COIN,,,1
recN0PqdmUUsEJakp,14907,Bizzy Sh,Bizzy Sh,,,1
recN3lMWufee0zhr2,14907,Playground,Playground,,,1
recNKI4hLA4TCZA3C,14907,Playboy Blue Vh Z,Playboy Blue Vh Z,,,1
recNTIir4T2KGDC39,14907,Kankan,Kankan,,,1
recNWMRMAQy4ZOXRW,14907,Numero Dos,Numero Dos,,,1
recNZ1x4zczsBbzlg,14907,Roundthorn Odara,Roundthorn Odara,,,1
recNaENSfxvG0UMVu,14907,Picobella De Pot,Picobella De Pot,,,1
recNaJ0kqp1c9M0Ka,14907,Rustica Ls La Silla,Rustica Ls La Silla,,,1
recNbuPv9GwtRbRRm,14907,Taffy’s Little Charade,Taffy’s Little Charade,,,1
recNm9iI4P34OMHyE,14907,Dee Dee Gz,Dee Dee Gz,,,1
recNpF44tpAAjobk2,14907,Jurrney,Jurrney,,,1
recNt5v3dRPI2tyvH,14907,Alejandro Fcf,Alejandro Fcf,,,1
recO21RxslYAowmYX,14907,Quick Moon,Quick Moon,,,1
recOBj8vcvUSV1G9z,14907,Talk To Me,Talk To Me,,,1
recOEUEDDZHmRlkKO,14907,Arthur,Arthur,,,1
recOVsCMtqbRa2dvA,14907,Charly Brown 353,Charly Brown 353,,,1
recOZ9UPOk8sC3QWe,14907,Jip Van T & L Z,Jip Van T & L Z,,,1
recOaoxVxEUEpUogh,14907,Capitolino Dve,Capitolino Dve,,,1
recOgikWXyQGpeOs3,14907,Quatro,Quatro,,,1
recOsTu5oWwgPp0y8,14907,Bellefleur Z,Bellefleur Z,,,1
recP2OfCrJJQ5mJjT,14907,Mtm Silhouette,Mtm Silhouette,,,1
recP4G3QNnl2v954G,14907,Maestro Van't Laar,Maestro Van't Laar,,,1
recP7gqkpNS8ewIrc,14907,Nr Golden Graham,Nr Golden Graham,,,1
recP7qIG6WE3TdbL7,14907,Arianna Rv,Arianna Rv,,,1
recPADxrKRR5LZEFV,14907,Kobalt Des Vk,Kobalt Des Vk,,,1
recPCPE46XHSXdeQx,14907,Mon-Ami,Mon-Ami,,,1
recPEid8ck3sbuX76,14907,Fbf Sundrop,Fbf Sundrop,,,1
recPI4PUWEIWkoNxr,14907,For Jens Z,For Jens Z,,,1
recPNCV6VOVWK2NaS,14907,Fernhill Touch Of Grandeur,Fernhill Touch Of Grandeur,,,1
recPO35JA7d1y6oYZ,14907,Chacoons Bellis Z,Chacoons Bellis Z,,,1
recPOmhL9CtpGkz58,14907,Hutin De L'abbaye,Hutin De L'abbaye,,,1
recPQAEXgekokD3yD,14907,Novel-T,Novel-T,,,1
recPQL6azSpEEvNcS,14907,Ata Fe Dulce,Ata Fe Dulce,,,1
recPSAy86BWgZsb5v,14907,Lin Lin,Lin Lin,,,1
recPSF3nOcnXpjVjX,14907,Gabriella T,Gabriella T,,,1
recPUXz9OXL5sXEi5,14907,Koh I Knoor,Koh I Knoor,,,1
recPYs0Y20jnSDpbk,14907,Posh,Posh,,,1
recPbTx84Sty9ntX7,14907,ARROW M Z,ARROW M Z,,,1
recPyvX2CZdQN23Ow,14907,Edward Z,Edward Z,,,1
recPzJd0N3xIhHeyD,14907,Lolita Z,Lolita Z,,,1
recPzQMpVllPoPnE5,14907,Pistachio,Pistachio,,,1
recPzghsQT7R3fC8Y,14907,Libera Lux Di Alma Terra,Libera Lux Di Alma Terra,,,1
recQ2W0linNXzraNQ,14907,Chacco Blue's Camelot,Chacco Blue's Camelot,,,1
recQ8PBDqcbb6Psk9,14907,Joint De Canabis Van De Doornhoeve,Joint De Canabis Van De Doornhoeve,,,1
recQ9v9I7Se6al4gm,14907,Cash For Roses,Cash For Roses,,,1
recQGYjpOfrvS5njR,14907,Engas Aurantiaco,Engas Aurantiaco,,,1
recQIpMbWzNoucRll,14907,Mason,Mason,,,1
recQQaDO3dcVfREOY,14907,Mistigrise Du Seigneur,Mistigrise Du Seigneur,,,1
recQUFR6ixWCD6Q8i,14907,Rakona Z,Rakona Z,,,1
recQZMEffGo1OFwVA,14907,Tugano Van Klapscheut,Tugano Van Klapscheut,,,1
recQbAxNwd3H4PQC8,14907,Jasmin De L'abbaye,Jasmin De L'abbaye,,,1
recQhCOFvwzFZ0ish,14907,Picture Me,Picture Me,,,1
recQmtI5ZsAOeLXtp,14907,Hpf Melania,Hpf Melania,,,1
recQokOYTH4zuZbGa,14907,Mtm Bubba,Mtm Bubba,,,1
recQow1zOdv8t21oJ,14907,Best Of Me,Best Of Me,,,1
recQqlvVVUuzmYYt0,14907,Colbert Q,Colbert Q,,,1
recQrwLGs9KZmuISs,14907,Cardline Kdw Z,Cardline Kdw Z,,,1
recRENV43srEl09Ur,14907,Qatar,Qatar,,,1
recRIudmPRp5zfskQ,14907,Netezwiggy Vd Watermolen,Netezwiggy Vd Watermolen,,,1
recRJnWJ6LZ3r403l,14907,Vienna Van't Kiezelhof Lhf,Vienna Van't Kiezelhof Lhf,,,1
recRMC3zELLHIedtW,14907,Leporsche Th,Leporsche Th,,,1
recRQAnDUUMqYpinp,14907,Comme Il Hero Z,Comme Il Hero Z,,,1
recRRhyftSM5LqC1m,14907,India-S,India-S,,,1
recRSfdJcMIkb0qi3,14907,Dulce,Dulce,,,1
recRTaTNSsdMYwqIV,14907,Chacoons Gisa Blue Z,Chacoons Gisa Blue Z,,,1
recRWZd7OyBnuwzol,14907,Eye Of The Tiger,Eye Of The Tiger,,,1
recRf3B5ZIsl6PIJq,14907,Otto Pilot,Otto Pilot,,,1
recRfkenRgYpuF8fS,14907,Bella Vida,Bella Vida,,,1
recRgXQ7C0w2aGQ6I,14907,Eq Scorpio,Eq Scorpio,,,1
recRohJrA6QjFRROT,14907,Mtm Nutmeg,Mtm Nutmeg,,,1
recRtbiGzYn7F1WF2,14907,Il Dolce,Il Dolce,,,1
recRtnQE55TEl4dH6,14907,Bellagio,Bellagio,,,1
recRxZDoYeiHSkZG9,14907,Onyx,Onyx,,,1
recS2o8qfCeKsnW8n,14907,Helia Ffh,Helia Ffh,,,1
recS2og6juvFiIejV,14907,Marvick,Marvick,,,1
recS5m1EQSvZEcJES,14907,Somermist Secret Admirer,Somermist Secret Admirer,,,1
recS5xAw61CzSznVk,14907,Cierra,Cierra,,,1
recSAYgkGu3kkDPVg,14907,Miles Ahead,Miles Ahead,,,1
recSAm7W6nYfSQB4U,14907,Billy Adorable,Billy Adorable,,,1
recSCaY6fBH1el1aw,14907,Kismet,Kismet,,,1
recSDfMJUKijBPzEd,14907,Crescendo 55,Crescendo 55,,,1
recSFpqdvfYwyxwMe,14907,Quesera K Van't Kattenheye,Quesera K Van't Kattenheye,,,1
recSHkoqwTDCG2atQ,14907,It Is West,It Is West,,,1
recSIVm9mzXtZVo8Z,14907,Rio Mccoy,Rio Mccoy,,,1
recSN2ubuLOEooD86,14907,Vote For Pedro,Pedro,Pedro,,1
recSZXzYo2rEIrwR9,14907,Neon Spotlight Z,Neon Spotlight Z,,,1
recSbt4OEcCbJFJu6,14907,Steely Dan,Steely Dan,,,1
recSe2WllVQ8pL1bb,14907,Chriszi,Chriszi,,,1
recSi1JQHq46yEy28,14907,Elocia,Elocia,,,1
recSjDS9eaqyUZlj9,14907,Helia Des Bergeries,Helia Des Bergeries,,,1
recSpYWN65VvNIf4n,14907,Cold Play,Cold Play,,,1
recStBpcwE6PFz5vb,14907,Khadiri,Khadiri,,,1
recSuGiwpmYEjdjVJ,14907,Charlie Ps,Charlie Ps,,,1
recT3Q3BVFUqScBIP,14907,Raise A Glass CF,Raise A Glass CF,,,1
recT5WTalCuel5euU,14907,Hh Hyyerr Calling,Hh Hyyerr Calling,,,1
recT6XlOY4pkM6XAq,14907,Shadowfax 111,Shadowfax 111,,,1
recTChszlN7lVqyT3,14907,Forget Me Not,Forget Me Not,,,1
recTLCrfSjDjMGHda,14907,5o1 Stakkatol's Dream,5o1 Stakkatol's Dream,,,1
recTLjdvOgxqoPF2Z,14907,Ravina 22,Ravina 22,,,1
recTTobw5FlvTgQhj,14907,Locinthe Vdl,Locinthe Vdl,,,1
recTTq34WC55wI9mR,14907,Ezarka De Belheme,Ezarka De Belheme,,,1
recTZCcQOTJ1RasLn,14907,Volodia D'argouges,Volodia D'argouges,,,1
recTbBCaogXeUIIOL,14907,SPECIALIST,Tommy,Tommy,,1
recTfQComcsRMvBYN,14907,Glenara Chacco Dp,Glenara Chacco Dp,,,1
recTiq35XKEnjYr4F,14907,Glamour Des Forets,Glamour Des Forets,,,1
recTjtkkEhwGZiUt8,14907,Roc N' Rose,Roc N' Rose,,,1
recTl6xiHXjgT0YY4,14907,Santino,Santino,,,1
recTnId0UeHKnUWU7,14907,Conlando 55,Conlando 55,,,1
recTnsf9M9LfV0lA2,14907,RIMINI DU PRINTEMPS,Rimini,Rimini,,1
recTsQMsS5DlKluGd,14907,Bellissima Dh Z,Bellissima Dh Z,,,1
recU6yQCMREs5VEOC,14907,The Golden Road,The Golden Road,,,1
recUK5VTFNxAlUG81,14907,London Star,London Star,,,1
recUMsicKyzbPX0gM,14907,Zenith Casall You Got,Zenith Casall You Got,,,1
recUOPrPt8hqx9T2P,14907,Changes In Latitude,Changes In Latitude,,,1
recUPzuPwcRwcXprF,14907,Top New Tina,Top New Tina,,,1
recUQ7hl3dhqBAlIH,14907,Follow Me,Follow Me,,,1
recUXLzj4DdB3zEOA,14907,Fernhill Milchem Matteo,Fernhill Milchem Matteo,,,1
recUYAI9ELAilq01f,14907,Balencia,Balencia,,,1
recUda8OFNW9JzrXa,14907,Fleurescent,Fleurescent,,,1
recUhB6bLHbrbMKIF,14907,Edita,Edita,,,1
recUmtfePV5ddCIPw,14907,Boozeman Na,Boozeman Na,,,1
recUoea9FBJSIFPgy,14907,Cartier De Muze,Cartier De Muze,,,1
recUvD1yESiPqktoj,14907,Gladrags,Gladrags,,,1
recV1VYfXGOki1cWY,14907,In The Wind Wow,In The Wind Wow,,,1
recV5aEPG4wisxE3B,14907,Condo Lh,Condo Lh,,,1
recV5qdKDuRxh7JQt,14907,True Love's Kiss,True Love's Kiss,,,1
recV7TArveHbk3902,14907,Donna Lucardie Z,Donna Lucardie Z,,,1
recV8l7UbmAohDANr,14907,Lyonheart,Lyonheart,,,1
recVCZXLZHYtVS0q9,14907,Churchill Blue,Churchill Blue,,,1
recVE5kGhU5yMjfLG,14907,Hello Sunshine,Hello Sunshine,,,1
recVFkxHHmovyJRAf,14907,Navigator,Navy,Navy,,1
recVImaiqCuKmMvlj,14907,Harmonie,Harmonie,,,1
recVJE5vN5qq6I9DS,14907,Makuna,Makuna,,,1
recVN874Q98zEWIta,14907,Venezia D'austral Z,Venezia D'austral Z,,,1
recVPnWO7QarhJfpu,14907,Gof Perle D'amour,Gof Perle D'amour,,,1
recVQNhIlxyYZlD03,14907,I Jump D'authuit,I Jump D'authuit,,,1
recVVNfB9ljJk8D1E,14907,Dorothea Mystic Rose,Dorothea Mystic Rose,,,1
recVZIGDe0ghJemqC,14907,Hidden Springs Star Attraction,Hidden Springs Star Attraction,,,1
recVdhUWpKl6PKIOk,14907,KS Barbie,KS Barbie,,,1
recVfbZwDiZ1sFKgZ,14907,Panelja Van Con Amper,Panelja Van Con Amper,,,1
recVghcz9REYH8ST0,14907,Una Beretta,Una Beretta,,,1
recVhURLvVIqTQBtg,14907,Cheque,Cheque,,,1
recVpyyWeXZVriozh,14907,Copperfield Ghv Z,Copperfield Ghv Z,,,1
recVr4mlVg0qg99Mq,14907,Frf Marquis,Frf Marquis,,,1
recVvr3i3orCifh5H,14907,Quite Clever,Quite Clever,,,1
recW0Dlsb9syKs5ve,14907,Octavius Scf,Octavius Scf,,,1
recW0GoCQ4adET3oP,14907,D’or E’cureuil,D’or E’cureuil,,,1
recW3Pxwyy8BD3Zx8,14907,London Boy,London Boy,,,1
recWGeYRurpHN6Pte,14907,Limitless,Limitless,,,1
recWIVRXmWfip508y,14907,Conlondino Ps,Conlondino Ps,,,1
recWiHSj6xkgVGl1t,14907,Vdl Adancha Z,Vdl Adancha Z,,,1
recWoOXah38HJ4RR0,14907,Zhardas Kil,Zhardas Kil,,,1
recWqVGgbAp7EX3bA,14907,Indiana De Riverland,Indiana De Riverland,,,1
recWqrsqH1PtDZGKQ,14907,Umtiti Van De Barlebuis,Umtiti Van De Barlebuis,,,1
recWt5nWBa2SufAvp,14907,Mucksmaeuschenstill,Mucksmaeuschenstill,,,1
recWtGteWsVUzHxj4,14907,Marjolita,Marjolita,,,1
recWwCPXi147FCMIS,14907,Allegra Van Het Eikenhof Z,Allegra Van Het Eikenhof Z,,,1
recWzhAof4LAZHr0A,14907,Cardozo 4,Cardozo,Cardozo,,1
recX2TYiNOjII449V,14907,Cecile S,Cecile S,,,1
recX4J067KZK5mqyl,14907,Tupac Van De Vrombautshoeve Z,Tupac Van De Vrombautshoeve Z,,,1
recX5rhtmoEUmqPfB,14907,Katch Can-Do,Katch Can-Do,,,1
recX6BoezsTX78euf,14907,Techon Master Bronze,Techon Master Bronze,,,1
recXCgJbFKBbLp1Jk,14907,Surely,Surely,,,1
recXDTBxiDiXRbLqW,14907,Quina Blue Ps,Quina Blue Ps,,,1
recXG32TVrmw8DGO0,14907,Lucien II Hs,Lucien II Hs,,,1
recXGZIT30Naios89,14907,Ice Breaker,Ice Breaker,,,1
recXJdhBfCSjXKcrL,14907,Thompson Ter Doorn Z,Thompson Ter Doorn Z,,,1
recXLzqJ3a5OeVozW,14907,Not Another,Not Another,,,1
recXMgU3zzkFu9BYa,14907,Ascott,Ascott,,,1
recXPXJnkJBhrX11M,14907,Grs Chianti,Grs Chianti,,,1
recXTI2X35V9VmVOr,14907,Conkelkiefer,Conkelkiefer,,,1
recXYKehcy2PMtnvb,14907,DF CRUSH,Crush,Crush,,1
recXahvq9OxhIGmPd,14907,Plush Ponies' Kickapoo Kiwi Bliss,Plush Ponies' Kickapoo Kiwi Bliss,,,1
recXcU7TWrbVPmrvG,14907,Insightful,Insightful,,,1
recXgFBKZ5FRbXDxP,14907,Odaya,Odaya,,,1
recXm58xwl7RlaWX5,14907,Vdl Jamorkus,Vdl Jamorkus,,,1
recXmjfTXve9sBDbF,14907,Santana,Santana,,,1
recXwUShty8CPvH8R,14907,Feinschnitt,Feinschnitt,,,1
recXxxSduyhYIdVk7,14907,Never Ending Story,Never Ending Story,,,1
recYAM5kcV0CsvYQm,14907,Cadenza,Cadenza,,,1
recYCbgK9cpBTgQ21,14907,Wild Kat,Wild Kat,,,1
recYKiWeTl63OBops,14907,Mr. Magoo,Mr. Magoo,,,1
recYPkFgga1tlZ3bX,14907,Gossip Girl,Gossip Girl,,,1
recYURLSHbLWax0Uw,14907,P-Capitola,P-Capitola,,,1
recYUrf4jnJTSnrCY,14907,Cerveza De Barril,Cerveza De Barril,,,1
recYVyYHDs2ANF8Gk,14907,Grande Dame,Grande Dame,,,1
recYWclp9VCMWAQkt,14907,Midnight Queen,Midnight Queen,,,1
recYaOBKlKGhSpBzy,14907,Itoulon B,Itoulon B,,,1
recYcjfuToIDFnZ8k,14907,Headleys Kinetic,Headleys Kinetic,,,1
recYdWPZJPzjnH6Uf,14907,Major,Major,,,1
recYi8600g3Kjc1Sq,14907,Défi De La Roque,Défi De La Roque,,,1
recYqVFsniL5CCM0m,14907,SHORT STACK,SHORT STACK,,,1
recYtMQ90CfQwa769,14907,Marshall,Marshall,,,1
recYumFBtDDqiK67Q,14907,Follow Me Home,Follow Me Home,,,1
recZ6GeD3Q8Fn0VQ3,14907,Global Van T Braunerthof,Global Van T Braunerthof,,,1
recZ6iaaYpLDnhB5c,14907,Tarzan Z,Tarzan Z,,,1
recZMNkH63rp0M1zp,14907,Rhapsody,Rhapsody,,,1
recZN8KskZlEeRp96,14907,Sweeter Than Fiction,Sweeter Than Fiction,,,1
recZP6wgonkpwI9SZ,14907,Bluebelle,Bluebelle,,,1
recZPZsGiWaZHsyx4,14907,Dylan Odf,Dylan Odf,,,1
recZUPNBMf7ebTNd4,14907,Geisha D'agenais,Geisha D'agenais,,,1
recZXpsfx2TknH6J1,14907,Farinjo Des Mec,Farinjo Des Mec,,,1
recZYvMb7PsuQ9hBI,14907,Kali,Kali,,,1
recZZyDOGkQT1QsV8,14907,Helium De La Virée Au Vent,Helium De La Virée Au Vent,,,1
recZc4laV3ccmGSAv,14907,Daytona S.e,Daytona S.e,,,1
recZcsDc9yOj8N5YQ,14907,Goliath,Goliath,,,1
recZkCFReFrLUJo2s,14907,Dimazzo,Dimazzo,,,1
recZqQU2PI0V6OJrt,14907,Herlich,Herlich,,,1
recZsIGQ0PoTXc8ed,14907,O'Malley Rfb,O'Malley Rfb,,,1
recZufTxjH8A4owbm,14907,Prince Henry,Prince Henry,,,1
recZwdr1WNsoE1roP,14907,Himalaya,Himalaya,,,1
reca0IEMDAmS3AqYR,14907,Con Sol,Con Sol,,,1
reca2XVJh3iFLh3PL,14907,Scenorrado Vd Hunters Z,Scenorrado Vd Hunters Z,,,1
reca56L2OtySkY1bm,14907,ROMEO,ROMEO,,,1
reca5o7UX35J1yh7a,14907,Florian,Florian,,,1
reca7kq3xJU6MLy9R,14907,Amuze Bouche,Amuze Bouche,,,1
recaBCOa1TSSNZP5p,14907,Mtm Can Talk To Me,Mtm Can Talk To Me,,,1
recaCQLlEZ79nr9GJ,14907,Cataumet,Cataumet,,,1
recaGTpYnV7oeIHSa,14907,Colombiana,Colombiana,,,1
recaGjhF16wLvFnTe,14907,Kadar Hbc,Kadar Hbc,,,1
recaQ8dhzivxw7nNi,14907,Cordis Totalis Z,Cordis Totalis Z,,,1
recaXaAKeiLL3ev6g,14907,Taffy's Little Charade,Taffy's Little Charade,,,1
recaYyJQOHDxaXVWG,14907,The Real Slim Shady,The Real Slim Shady,,,1
recabXmO03R3e1TB3,14907,Peridoni 20,Peri,Peri,,1
recabZZWJAemXoGRD,14907,Mckenzie Z,Mckenzie Z,,,1
recacDysjHQBziLIW,14907,V.h. Paris Fox,V.h. Paris Fox,,,1
recacQg6LsfABw3mV,14907,Ferdita,Ferdita,,,1
recacSlktTfSCsO8b,14907,Cassina,Cassina,,,1
recaddMCpQ7UtcHRL,14907,Scarlett O'hara,Scarlett O'hara,,,1
recajodZkqNU0xqhE,14907,Aphrodite,Aphrodite,,,1
recalUO9JWVQ9R4oD,14907,Hhf Levison's Pride,Hhf Levison's Pride,,,1
recanS0gIFgb7M0um,14907,Espresso,Espresso,,,1
recaqAahuWUuGII4P,14907,Interkalen V.d.o,Interkalen V.d.o,,,1
recarF7ZNDFQFYvoE,14907,Cumulonimbus,Cumulonimbus,,,1
recau6gwl9hDZb3oe,14907,Lord Cornet,Lord Cornet,,,1
recb06EzEhRXoWKfE,14907,Diamond Rbc Z,Diamond Rbc Z,,,1
recb0ilVV63XwPyRa,14907,Mtm Pablo,Mtm Pablo,,,1
recb3aoVyoF0GP1Hp,14907,Hand Painted,Hand Painted,,,1
recb4KTQuKNimjUqJ,14907,Chili Z,Chili Z,,,1
recbGbnNN0aVytpdY,14907,Gosset Rose,Gosset Rose,,,1
recbJNJzpCeFabem3,14907,Beast Mode,Beast Mode,,,1
recbSG4mvquviY4nI,14907,Missy Vd Vosberg,Missy Vd Vosberg,,,1
recbT2euR7P1bjp6i,14907,Camden Street,Camden Street,,,1
recbURFrtTX0bnncK,14907,Mtm Rico Suave,Mtm Rico Suave,,,1
recbUXr0EJKgp7DTm,14907,Executive,Executive,,,1
recbYAzMttzLLuZdX,14907,Simply Good,Simply Good,,,1
recbYy7ntd9niyPq6,14907,Diadora,Diadora,,,1
recbbAtpQTgBh68BZ,14907,Gallaxia De Ferval Z,Gallaxia De Ferval Z,,,1
recbloZFLUvDYGqAh,14907,Quincy Too,Quincy Too,,,1
recc2jd3xZhT62Ocy,14907,Hagelin,Hagelin,,,1
recc9AIrEF9uWQsvJ,14907,Emi Initia,Emi Initia,,,1
reccCKcFj7yR73Nd9,14907,Diatendra,Diatendra,,,1
reccF3ty9Y02b2rfe,14907,Rosmel's Silver Rose,Rosmel's Silver Rose,,,1
reccKdWlsiElejWlP,14907,Global Ph Cocofino,Global Ph Cocofino,,,1
reccP77U1iYBQrkeh,14907,Karamba Hdh,Karamba Hdh,,,1
reccWmH9YrdWoRbbj,14907,Miracle Es,Miracle Es,,,1
reccYIQBX3mYMUiWX,14907,Airway Semilly,Airway Semilly,,,1
reccaQUKYLybKHEwa,14907,Diego,Diego,,,1
reccdhmunQM3p5ySo,14907,Dorado Sdn,Dorado Sdn,,,1
reccfkrXWlVOJsDCJ,14907,Cicero Hs,Cicero Hs,,,1
reccgbLiz8TcTL2zv,14907,Hairo,Hairo,,,1
recchmykdcWsU1Wra,14907,Unairo,Unairo,,,1
reccnNFYTQBX07Nav,14907,Hicorino,Hicorino,,,1
reccnTCxokueBKAKY,14907,Mtm Good Question,Mtm Good Question,,,1
reccnvSS13fIvBqR7,14907,So Dapper,So Dapper,,,1
reccpPVz4rg0Xn3it,14907,Goliath De L' Eldorado,Goliath De L' Eldorado,,,1
reccptd0LAteUiUok,14907,San Cristobal,San Cristobal,,,1
recctkWYVvDkvWYI5,14907,Cadans Z,Cadans Z,,,1
reccwK3wNlr8Gr3b5,14907,Blue Magic,Blue Magic,,,1
reccxXRvlvcw4ztyx,14907,Uncle John's Band,Uncle John's Band,,,1
reccztB3ED4aPj15l,14907,Oo Seven De L’equipe,Oo Seven De L’equipe,,,1
recd0U1K0KpXErnJz,14907,United Del Coco,United Del Coco,,,1
recdCFjm5K74Cf8ym,14907,Ewsz Chardonnay,Ewsz Chardonnay,,,1
recdHJrkbKoZcZoiN,14907,Komet 306,Komet 306,,,1
recdHtx1XyoqmixV6,14907,Invictus,Invictus,,,1
recdHzVN1Aq8OZiKa,14907,Hazelberg's Opium Dve,Hazelberg's Opium Dve,,,1
recdKcSqDpopwsIiG,14907,Chardonnay,Chardonnay,,,1
recdKo4lxtGydm0Wa,14907,Carla,Carla,,,1
recdLTutEXasEnkRs,14907,Camino Imperio Egípcio,Camino Imperio Egípcio,,,1
recdO9dtC5jzQT3w6,14907,Santa Rosa Fiona,Santa Rosa Fiona,,,1
